,horizon,mse,rmse,mae,mdape,smape,coverage
1210,1393 days,4.033812931615199,2.008435443726086,1.1272456833287607,0.032097195522535926,0.042337623604606536,0.9972602739726028
1211,1394 days,4.038420707629086,2.0095822221618818,1.1293491277857777,0.03219944727013766,0.04242918672377619,0.9972602739726028
1212,1395 days,4.045363276866867,2.011308846713221,1.1319109180580795,0.0321268695736136,0.04253395588216572,0.9972602739726028
1213,1396 days,4.044489526298583,2.0110916255353914,1.1310672707911358,0.0321268695736136,0.042514185481404426,0.9972602739726028
1214,1397 days,4.04533712664298,2.0113023459050057,1.131629468497312,0.032143169502670516,0.0425453745081079,0.9972602739726028
1215,1398 days,4.0483782542879885,2.012058213444131,1.1325520302764676,0.0321268695736136,0.04259145255352883,0.9972602739726028
1216,1399 days,4.04839126797432,2.0120614473654426,1.1329376048198945,0.032143169502670516,0.04261765134958215,0.9972602739726028
1217,1400 days,4.062891851232638,2.015661641058002,1.1375855744198173,0.03247523114762696,0.04280514944487608,0.9972602739726028
1218,1401 days,4.067270985532633,2.016747625641997,1.139344379363743,0.03252195158243556,0.04288270579232545,0.9972602739726028
1219,1402 days,4.0636372175659865,2.015846526292611,1.1374199350998686,0.03247523114762696,0.04282780597318293,0.9972602739726028
1220,1403 days,4.060969865448826,2.0151848216599952,1.137399769137873,0.03258385888101369,0.042844392355072175,0.9972602739726028
1221,1404 days,4.0577271990304284,2.014380102917627,1.1374016780859695,0.03269664453617132,0.04286429837304885,0.9972602739726028
1222,1405 days,4.0539991854344795,2.0134545401956507,1.135954876704623,0.032764032379508035,0.04283255599126496,0.9972602739726028
1223,1406 days,4.049455963823231,2.0123260083354366,1.1343484744695407,0.03258385888101369,0.04279513713190061,0.9972602739726028
1224,1407 days,4.045835240214104,2.0114261707092567,1.1331699784537772,0.032585492615122294,0.04277163791445774,0.9972602739726028
1225,1408 days,4.045689400555096,2.0113899175831365,1.133302977301545,0.03269664453617132,0.04279079781493686,0.9972602739726028
1226,1409 days,4.0485813871125655,2.012108691674624,1.1342107443717089,0.032764032379508035,0.042837147187709854,0.9972602739726028
1227,1410 days,4.055006057947463,2.013704560740593,1.135429686887459,0.03276516183497472,0.04289619237504546,0.9972602739726028
1228,1411 days,4.069352576261076,2.0172636357851386,1.1388908730696587,0.03283819115560422,0.04303760418140266,0.9972602739726028
1229,1412 days,4.075050906070979,2.0186755326379173,1.139923349127085,0.03300559194046453,0.043089175619123406,0.9972602739726028
1230,1413 days,4.072925675586527,2.018149071695777,1.138968164348939,0.03303547969182602,0.04307122900780631,0.9972602739726028
1231,1414 days,4.071966960460201,2.017911534349363,1.1386020959324714,0.03283819115560422,0.04307411947989711,0.9972602739726028
1232,1415 days,4.093743396317856,2.023300125121791,1.1416563432019418,0.03300559194046453,0.0432220395331192,0.9972602739726028
1233,1416 days,4.090936760065425,2.022606427376672,1.1403078894104177,0.03300559194046453,0.043189145501586125,0.9972602739726028
1234,1417 days,4.086473060008667,2.0215026737574866,1.1393049484329412,0.03300559194046453,0.04317105506826538,0.9972602739726028
1235,1418 days,4.076371760334292,2.019002664766516,1.1359703941821977,0.0328123295514035,0.04306628607423027,0.9972602739726028
1236,1419 days,4.072596811648376,2.018067593429015,1.1353558183973664,0.03276516183497472,0.04306315402282117,0.9972602739726028
1237,1420 days,4.072303557621514,2.0179949349841078,1.1361180584688222,0.033109542601595425,0.043104840280184444,0.9972602739726028
1238,1421 days,4.071895081193667,2.0178937239591352,1.1369424393042438,0.033109542601595425,0.04314814866453689,0.9972602739726028
1239,1422 days,4.065674484182672,2.0163517759018816,1.1355721366821667,0.03300559194046453,0.043113648834249806,0.9972602739726028
1240,1423 days,4.062040245593428,2.0154503828160664,1.1353782658076887,0.03311115562830796,0.04312329021525514,0.9972602739726028
1241,1424 days,4.060098512875894,2.0149686133724005,1.1354082537534034,0.03311115562830796,0.04314311443288784,0.9972602739726028
1242,1425 days,4.058352339093268,2.014535266281846,1.134974172627489,0.03311115562830796,0.04314517029114709,0.9972602739726028
1243,1426 days,4.057568490364983,2.014340708610384,1.1338956859233875,0.03303547969182602,0.04312272588253145,0.9972602739726028
1244,1427 days,4.059377963892362,2.014789806379902,1.1332259053635345,0.03303547969182602,0.04311625776903329,0.9972602739726028
1245,1428 days,4.063038283377698,2.0156979643234494,1.1339253644839395,0.03311115562830796,0.04315971743582792,0.9972602739726028
1246,1429 days,4.070594407647408,2.017571413270769,1.136511472007005,0.03320174074817205,0.0432686036378472,0.9972602739726028
1247,1430 days,4.071981649421087,2.0179151739904944,1.13681890397481,0.033214681428612725,0.04329422054004614,0.9972602739726028
1248,1431 days,4.082468218502494,2.020511870418606,1.138630071924806,0.03326957897646247,0.04338095432598863,0.9972602739726028
1249,1432 days,4.082399707156724,2.0204949163897257,1.1391398771319132,0.033280106642914614,0.04341740746822103,0.9972602739726028
1250,1433 days,4.087473094506981,2.0217500079156623,1.1407004886951886,0.03345381422937879,0.0434899149218342,0.9972602739726028
1251,1434 days,4.092072660628492,2.022887209072343,1.141495853781252,0.033632914556844876,0.04353134457856527,0.9972602739726028
1252,1435 days,4.0978476564312345,2.0243141199999655,1.1436709366481694,0.03366307421120822,0.043621075073651885,0.9972602739726028
1253,1436 days,4.10802648053597,2.026826702146972,1.146768967998179,0.033683801700907866,0.04374491587449851,0.9972602739726028
1254,1437 days,4.119656382829411,2.02969366723883,1.1505276111557434,0.033711297721152764,0.043894401889936985,0.9972602739726028
1255,1438 days,4.130339934530192,2.0323237769927784,1.153303688428266,0.03373292003265365,0.04400525734138086,0.9972602739726028
1256,1439 days,4.137594788974491,2.0341078607031857,1.155273230321294,0.033757895849632895,0.04408755168184392,0.9972602739726028
1257,1440 days,4.137103269549678,2.033987037704439,1.1550512671029918,0.03384791583318678,0.044087371374782955,0.9972602739726028
1258,1441 days,4.131000034247339,2.0324861707395057,1.1533634405248145,0.03384791583318678,0.044031527913663986,0.9972602739726028
1259,1442 days,4.129784699091474,2.03218717127421,1.153164937015188,0.034108067660754006,0.04403613137073863,0.9972602739726028
1260,1443 days,4.1260673190042825,2.031272339939744,1.1516352980923201,0.034108067660754006,0.04399550272115761,0.9972602739726028
1261,1444 days,4.125619399067833,2.0311620809447564,1.1510966111762908,0.03384791583318678,0.04399864648217707,0.9972602739726028
1262,1445 days,4.1210683674063695,2.0300414693809508,1.1494692306845085,0.03395615645579947,0.04396127365281708,0.9972602739726028
1263,1446 days,4.113680759544703,2.0282210825116436,1.1469308361133725,0.034145542084299735,0.04388470546121028,0.9972602739726028
1264,1447 days,4.112253561693262,2.0278692171077655,1.1462947251265663,0.034108067660754006,0.04387527350858525,0.9972602739726028
1265,1448 days,4.12091210632889,2.0300029818522165,1.1490822801817901,0.03436512768099799,0.043995243618295224,0.9972602739726028
1266,1449 days,4.123687180324112,2.030686381577449,1.1509542100775858,0.03441770482447837,0.04407304938420554,0.9972602739726028
1267,1450 days,4.127684858295322,2.0316704600636695,1.1526756486887286,0.034544261643408354,0.0441451784902493,0.9972602739726028
1268,1451 days,4.126623191137544,2.031409163890314,1.152178291490979,0.0345080178774943,0.04413737938838176,0.9972602739726028
1269,1452 days,4.127169185837678,2.031543547610456,1.1526224269074457,0.03468776994122105,0.04416773339121233,0.9972602739726028
1270,1453 days,4.134012617692011,2.033227143654149,1.15503388143209,0.03457284082804984,0.04427792716812248,0.9972602739726028
1271,1454 days,4.134308126620084,2.033299812280541,1.155852110915283,0.03468776994122105,0.04432771749215717,0.9972602739726028
1272,1455 days,4.135417572840286,2.03357261312211,1.1572359656843918,0.03480500182594265,0.044398915914274625,0.9972602739726028
1273,1456 days,4.135670774582132,2.0336348675664793,1.1574765817877457,0.03483708753659902,0.04443041959657284,0.9972602739726028
1274,1457 days,4.127284914782233,2.031572030419358,1.154943436965575,0.03483708753659902,0.044358420305805654,0.9972602739726028
1275,1458 days,4.105925795043315,2.026308415578269,1.1490611762577636,0.03457284082804984,0.04415591864891573,0.9972602739726028
1276,1459 days,4.085536810317075,2.0212710877853755,1.1443436710105555,0.034544261643408354,0.0439949121045112,0.9972602739726028
1277,1460 days,4.078105919209181,2.0194320783847077,1.1424689004847777,0.03457284082804984,0.043939782728021494,0.9972602739726028
1278,1461 days,4.083523581213322,2.020773015757416,1.1445743980574068,0.03480500182594265,0.04403168116034556,0.9972602739726028
1279,1462 days,4.084324484338938,2.0209711735546696,1.1444828675579282,0.03483708753659902,0.044040815439857446,0.9972602739726028
1280,1463 days,4.083843654002931,2.0208522098369617,1.1434240983170485,0.03468776994122105,0.04401484478086537,0.9972602739726028
1281,1464 days,4.085796052242137,2.0213352152085355,1.1442196580951458,0.03468776994122105,0.044060561707711304,0.9972602739726028
1282,1465 days,4.0893914677277055,2.022224386097573,1.1447002802773993,0.03483708753659902,0.044094373284467005,0.9972602739726028
1283,1466 days,4.089969324312362,2.0223672575257843,1.144447819451498,0.03494971419000724,0.04409904858912177,0.9972602739726028
1284,1467 days,4.093762596332934,2.0233048698436265,1.1457566184988364,0.035109961925743796,0.04416229887883315,0.9972602739726028
1285,1468 days,4.0976999363951325,2.024277633229971,1.146699677502993,0.03531442949638338,0.044209781710182854,0.9972602739726028
1286,1469 days,4.102589795388399,2.025485076565216,1.1484149990127261,0.03534255269476098,0.044287841552658934,0.9972602739726028
1287,1470 days,4.1074715018664625,2.02668978925401,1.1504886265893448,0.03543988975431665,0.044384945817124474,0.9972602739726028
1288,1471 days,4.109739104025609,2.0272491470033005,1.1514967188067602,0.03545295303395868,0.04444205645947204,0.9972602739726028
1289,1472 days,4.112681262493566,2.0279746700818446,1.1538745043567273,0.03548486489561538,0.04455218162164072,0.9972602739726028
1290,1473 days,4.106648118651056,2.026486644084055,1.1522399750045682,0.03545295303395868,0.04450808000723762,0.9972602739726028
1291,1474 days,4.096161645409302,2.0238976370877313,1.1494256624543622,0.03543988975431665,0.044422564669559364,0.9972602739726028
1292,1475 days,4.090399998479264,2.022473732457177,1.1478847241654357,0.035351041061230826,0.04439105343733759,0.9972602739726028
1293,1476 days,4.086001436401069,2.0213860186518233,1.1453475700380447,0.03534255269476098,0.04431428370082596,0.9972602739726028
1294,1477 days,4.085040609780797,2.0211483393805603,1.1449152040878772,0.03534255269476098,0.04431134452605153,0.9972602739726028
1295,1478 days,4.08428556368633,2.0209615443363416,1.1443097588599669,0.03533280547316645,0.04430061496030782,0.9972602739726028
1296,1479 days,4.082942767704328,2.0206292999222613,1.1432727019995697,0.03533280547316645,0.044276047305074916,0.9972602739726028
1297,1480 days,4.081752507456786,2.02033475133622,1.1424537511809616,0.03533280547316645,0.04426561109417317,0.9972602739726028
1298,1481 days,4.08381747849246,2.0208457334721173,1.1432354513439777,0.03533280547316645,0.044315397718494076,0.9972602739726028
1299,1482 days,4.084900507729486,2.0211136800609424,1.1445999753451281,0.03534255269476098,0.04438410575927182,0.9972602739726028
1300,1483 days,4.087355194661143,2.0217208498358876,1.1465350573783717,0.03545295303395868,0.04447201161491552,0.9972602739726028
1301,1484 days,4.086709590549995,2.0215611765539014,1.146660857905888,0.03543988975431665,0.04448941732070959,0.9972602739726028
1302,1485 days,4.084565638001799,2.0210308354900968,1.1467533690185707,0.03555239455742279,0.044506030259579665,0.9972602739726028
1303,1486 days,3.6794736094107634,1.9181954043868323,1.129922444069969,0.03548486489561538,0.04347852518986958,0.997716894977169
1304,1487 days,2.8874008045078035,1.6992353587739997,1.1040330563157563,0.03543988975431665,0.04170290934678232,0.9986301369863013
1305,1488 days,2.0985696472306268,1.448644071961994,1.0785095279831944,0.03545295303395868,0.039938964016355286,0.9995433789954338
1306,1489 days,1.7026182752947965,1.3048441574742926,1.0648392257805244,0.035351041061230826,0.03903145822348177,1.0
1307,1490 days,1.7090356385986818,1.307300898262784,1.066201827999521,0.03543988975431665,0.039099820194704926,1.0
1308,1491 days,1.7157734449227777,1.3098753547276083,1.0672769027729088,0.03548486489561538,0.03915669747759277,1.0
1309,1492 days,1.7183491903676635,1.3108581885038761,1.0678550531541855,0.03555239455742279,0.03919139844846184,1.0
1310,1493 days,1.7222547535933752,1.312347040074909,1.0686154941461268,0.03555239455742279,0.03923449855382901,1.0
1311,1494 days,1.7210662162777837,1.3118941330297136,1.0683627125324298,0.03548486489561538,0.039237899315607366,1.0
1312,1495 days,1.7111090878792812,1.3080936846721956,1.064654205706692,0.03534255269476098,0.0391127340734027,1.0
1313,1496 days,1.6969236629947104,1.3026602254596977,1.0591838233655058,0.03530717393029473,0.03892249723840004,1.0
1314,1497 days,1.6811400246302266,1.2965878391494448,1.054330117264388,0.035132855392357734,0.038752185317735145,1.0
1315,1498 days,1.670511118766305,1.2924825409909044,1.0516876562997461,0.035132855392357734,0.03866381962512501,1.0
1316,1499 days,1.6731683962245614,1.293510106734602,1.0527466127625809,0.03530717393029473,0.038713017516877224,1.0
1317,1500 days,1.6854168650390833,1.2982360590582451,1.056359581544847,0.03534255269476098,0.03886423806295305,1.0
1318,1501 days,1.694465860463896,1.3017165054127169,1.0594721560531437,0.035351041061230826,0.03899108936226282,1.0
1319,1502 days,1.7044690805351983,1.305553170320994,1.0617007329927444,0.03543988975431665,0.03907942274253508,1.0
1320,1503 days,1.7050577020909108,1.3057785808056857,1.0616921581420502,0.03548486489561538,0.03908882181236061,1.0
1321,1504 days,1.702019880766964,1.3046148400071815,1.0601812551576617,0.03545295303395868,0.03904393862015386,1.0
1322,1505 days,1.702768835486593,1.3049018489858129,1.0602054012377218,0.035351041061230826,0.03905347032859157,1.0
1323,1506 days,1.7028865936332334,1.3049469696632248,1.0606105171002822,0.03548486489561538,0.039078335957221974,1.0
1324,1507 days,1.6988301604279024,1.3033917908395396,1.0588438125712591,0.035351041061230826,0.03902186150065344,1.0
1325,1508 days,1.7050884040989673,1.305790336960328,1.0597251832472272,0.03531442949638338,0.03906206516581989,1.0
1326,1509 days,1.7173634001846338,1.3104821250916145,1.063402876982087,0.035351041061230826,0.03920838551766158,1.0
1327,1510 days,1.7480764169937466,1.3221484095946818,1.070942223333569,0.03545295303395868,0.039507887527399296,1.0
1328,1511 days,1.7601658887841973,1.3267124363569511,1.0726280409930182,0.03548486489561538,0.039586272484390596,1.0
1329,1512 days,1.770069141402728,1.3304394542416156,1.0741133874130724,0.03543988975431665,0.039656572261221566,1.0
1330,1513 days,1.7782606797756888,1.333514409286862,1.0753122328154419,0.03543988975431665,0.039710643633528026,1.0
1331,1514 days,1.776920275129697,1.3330117310547935,1.074079956990494,0.035351041061230826,0.03966949798791821,1.0
1332,1515 days,1.7692960088390166,1.3301488671720232,1.071473949596887,0.03531442949638338,0.039580129262487336,1.0
1333,1516 days,1.7612250482812657,1.3271115432702956,1.0685966023401403,0.03530717393029473,0.03948145018025554,1.0
1334,1517 days,1.7533786100824453,1.3241520343534745,1.0649379563665398,0.035132855392357734,0.039354744931378645,1.0
1335,1518 days,1.7534194921528377,1.3241674713391949,1.0637787992148446,0.034945262315788,0.0393209269252628,1.0
1336,1519 days,1.7505993579852368,1.3231021721640535,1.0620466029569156,0.03457284082804984,0.03926241840163819,1.0
1337,1520 days,1.7473322369116815,1.3218669512896075,1.061688458247057,0.034544261643408354,0.03925104871359557,1.0
1338,1521 days,1.7472989294106973,1.3218543525709243,1.0619152547151758,0.034544261643408354,0.039264187411097454,1.0
1339,1522 days,1.7431510894264954,1.3202844729172936,1.0611356865438983,0.03492373584402118,0.03924130519501802,1.0
1340,1523 days,1.742931741762737,1.3202014019696908,1.0613300982265388,0.03492373584402118,0.03925199065403444,1.0
1341,1524 days,1.7514793115196332,1.323434664620673,1.0655288194225143,0.03517115339917736,0.03940579522066985,1.0
1342,1525 days,1.7614529749367638,1.3271974137018063,1.069859731205531,0.03531442949638338,0.03956370137298418,1.0
1343,1526 days,1.7628902719452009,1.327738781517359,1.0708398272796626,0.035351041061230826,0.03960190027116051,1.0
1344,1527 days,1.7595922811242113,1.3264962424086286,1.0703518501132765,0.035351041061230826,0.039587909300036604,1.0
1345,1528 days,1.7595045497432094,1.326463173157555,1.0707621775446003,0.035351041061230826,0.0396069815394534,1.0
1346,1529 days,1.7604836820272727,1.3268321981423548,1.0700592853407624,0.03543988975431665,0.039585403230715896,1.0
1347,1530 days,1.7595118246840886,1.3264659153872325,1.0699231386534291,0.03543988975431665,0.0395809022393292,1.0
1348,1531 days,1.7523902731860603,1.3237787855929934,1.068791122541921,0.035351041061230826,0.03953512794648819,1.0
1349,1532 days,1.7452454992445456,1.3210774009287063,1.0680483812834143,0.03534255269476098,0.039505921313567546,1.0
1350,1533 days,1.7455795102395226,1.3212038110146074,1.0683029350647866,0.03545295303395868,0.039516199258086464,1.0
1351,1534 days,1.7432630453814635,1.3203268706579683,1.0681275078972994,0.03548486489561538,0.03950893367142559,1.0
1352,1535 days,1.7371762631926795,1.3180198265552303,1.0664949704927147,0.03545295303395868,0.039448340720626036,1.0
1353,1536 days,1.7305276653067532,1.3154952167555582,1.0646179546405357,0.03545295303395868,0.039378097422580936,1.0
1354,1537 days,1.7316990779870869,1.3159403778238157,1.065220153364299,0.03545295303395868,0.039393186579928186,1.0
1355,1538 days,1.7409968410496104,1.3194683933499924,1.0679110794367148,0.03555239455742279,0.03949250150192046,1.0
1356,1539 days,1.732848591406149,1.3163770703738915,1.0669108192455083,0.03574239440571795,0.039448070245358034,1.0
1357,1540 days,1.7216093029890769,1.3121011024265916,1.064239400815248,0.03555239455742279,0.0393477812893911,1.0
1358,1541 days,1.7244069405366775,1.313166760368491,1.0653599959374014,0.03548486489561538,0.03938426543383109,1.0
1359,1542 days,1.726990696625598,1.3141501803924838,1.0664608619161078,0.035535452409564974,0.03942030509881037,1.0
1360,1543 days,1.7302766411432768,1.315399802776052,1.0674913897555394,0.03555239455742279,0.03945001626222004,1.0
1361,1544 days,1.7334344364909657,1.316599573329327,1.06821982253645,0.035535452409564974,0.03946826691522325,1.0
1362,1545 days,1.7442078267102308,1.3206846053128016,1.0723641389087875,0.03577054792048856,0.03960815802141548,1.0
1363,1546 days,1.7480376075392303,1.3221337328497562,1.0739567959100453,0.03577054792048856,0.03965901238793554,1.0
1364,1547 days,1.7525310183154277,1.3238319448915816,1.0756751903034634,0.035784551769974665,0.03971206182038385,1.0
1365,1548 days,1.752982930181593,1.324002617135477,1.0757172562898727,0.03577054792048856,0.039707972125327555,1.0
1366,1549 days,1.7580687602649907,1.3259218530007681,1.0775639859474724,0.03580583476992819,0.039767963183975394,1.0
1367,1550 days,1.7606633405844265,1.3268998984793188,1.078464003492924,0.035784551769974665,0.039791868136342536,1.0
1368,1551 days,1.759909033205002,1.3266156312983057,1.0782226273291826,0.035784551769974665,0.03977677007573594,1.0
1369,1552 days,1.761002816195735,1.3270278128945658,1.0784350883021723,0.03577054792048856,0.03977752303765712,1.0
1370,1553 days,1.7588195545249246,1.3262049443901665,1.0778887188062045,0.03574549035690139,0.03975095709347226,1.0
1371,1554 days,1.7585646378934108,1.3261088333517015,1.0777913966791661,0.03577054792048856,0.03973932003078109,1.0
1372,1555 days,1.760729309220798,1.3269247564277329,1.0772511121309114,0.03574549035690139,0.0397120766692772,1.0
1373,1556 days,1.764094362933126,1.3281921408189126,1.0771465818197898,0.035579458505235965,0.03969733286049103,1.0
1374,1557 days,1.7705248290369007,1.3306106977763634,1.078714466459132,0.03574239440571795,0.03974233366225926,1.0
1375,1558 days,1.7797193530115583,1.3340612253609496,1.081955617441094,0.03574549035690139,0.039848564969672894,1.0
1376,1559 days,1.7834973574093442,1.3354764533339194,1.0826281543019114,0.03574549035690139,0.039859394927367744,1.0
1377,1560 days,1.7813992991164556,1.3346907129055987,1.0816799166826359,0.03574549035690139,0.0398133851505122,1.0
1378,1561 days,1.7868693333403136,1.3367383189466493,1.0837676969558498,0.03577054792048856,0.03987762542898624,1.0
1379,1562 days,1.7985394175718885,1.3410963491009469,1.0868672880949142,0.03577054792048856,0.039977855975898924,1.0
1380,1563 days,1.814052737199113,1.346867750448838,1.0910800904526539,0.03581329795713779,0.04011531512214433,1.0
1381,1564 days,1.8351273373825745,1.3546687186845994,1.0953780894202367,0.03585988668951761,0.04025148069992983,1.0
1382,1565 days,1.84186999563186,1.3571551111173181,1.0962494263914213,0.03595513459559216,0.04026667094946544,1.0
1383,1566 days,1.8474425352857418,1.3592065830055937,1.098595172847376,0.03595513459559216,0.040333944327608826,1.0
1384,1567 days,1.8752673300776286,1.3694040054263126,1.1045269417848893,0.03605582629534773,0.040541354427247205,1.0
1385,1568 days,1.8816043849422543,1.3717158543015584,1.1058803488134523,0.03605582629534773,0.04057440494020376,1.0
1386,1569 days,1.8839498770963963,1.3725705362918135,1.106111702879758,0.03595513459559216,0.040568085097714396,1.0
1387,1570 days,1.8850670399226017,1.3729774360573452,1.1066434701170293,0.03595513459559216,0.04056850447561011,1.0
1388,1571 days,1.8871584727375583,1.3737388662833845,1.1073207161660794,0.03597873137974655,0.040573526275467175,1.0
1389,1572 days,1.8921394333474306,1.3755505927981821,1.109603762824072,0.03630829471788912,0.040637208071164846,1.0
1390,1573 days,1.9013040409986277,1.3788778194599505,1.1132704317826814,0.036473989124761255,0.04074875648364278,1.0
1391,1574 days,1.9075670429856382,1.3811470026704753,1.1155768523212226,0.036482936799638495,0.040812087801567726,1.0
1392,1575 days,1.909085998331053,1.3816967823408481,1.1159628984286696,0.03657906522510689,0.04080881390542185,1.0
1393,1576 days,1.9109367165724984,1.382366346730308,1.1168345223179181,0.036371254875578386,0.0408200538232555,1.0
1394,1577 days,1.910738654973211,1.3822947062667972,1.1166171806964496,0.036371254875578386,0.040792215499809374,1.0
1395,1578 days,1.9132189599503553,1.3831915846875136,1.1180381525870096,0.03636391270744337,0.04082490794011281,1.0
1396,1579 days,1.921523173172611,1.3861901648664987,1.121665483853659,0.036482936799638495,0.04093476680110411,1.0
1397,1580 days,1.9273790090204357,1.3883007631707316,1.1242907403271138,0.03653105184765965,0.04100660095793684,1.0
1398,1581 days,1.9380283406678473,1.392130863341463,1.1280605051024943,0.03657906522510689,0.04111384748729275,1.0
1399,1582 days,1.9304793663240352,1.3894169159485699,1.1259123178132588,0.03653105184765965,0.041018506125771535,1.0
1400,1583 days,1.9191036377065467,1.385317161413424,1.1225170735379493,0.036473989124761255,0.04087980114849993,1.0
1401,1584 days,1.9130815210886831,1.3831419020074127,1.1199508735355066,0.036371254875578386,0.04077959744193061,1.0
1402,1585 days,1.9130411621567325,1.3831273123457335,1.1202917761983002,0.03636391270744337,0.04077706365948651,1.0
1403,1586 days,1.9110947953352961,1.3824235224182553,1.119049214162343,0.03630829471788912,0.04071534628302879,1.0
1404,1587 days,1.9103551590073666,1.3821559821551859,1.1184218156224028,0.03635062745867916,0.04067443633580055,1.0
1405,1588 days,1.9104219122656487,1.382180130180451,1.1185273455617304,0.03630829471788912,0.04066134231026861,1.0
1406,1589 days,1.909011974900069,1.3816699949336921,1.1172989194487875,0.03597873137974655,0.04060466050390199,1.0
1407,1590 days,1.9065479570848916,1.3807780260001574,1.1160253603880523,0.03595513459559216,0.04054765170011309,1.0
1408,1591 days,1.9058176205845891,1.3805135350964832,1.1158656844824117,0.03580835362918341,0.040529140299279794,1.0
1409,1592 days,1.9039688722429344,1.3798437854492567,1.1154975163141843,0.03585988668951761,0.040499284392339276,1.0
1410,1593 days,1.8970851840986491,1.3773471545324545,1.1141522538163353,0.03585988668951761,0.04043150247112766,1.0
1411,1594 days,1.8893456529692383,1.3745347041705562,1.1120247608171858,0.03581329795713779,0.0403381918155549,1.0
1412,1595 days,1.8963444576412483,1.377078232215312,1.1137348016167934,0.03580835362918341,0.040378632451777044,1.0
1413,1596 days,1.9021952197995338,1.379200935251834,1.1149192057674069,0.03580583476992819,0.04040360841385077,1.0
1414,1597 days,1.8937438568556622,1.3761336624236986,1.114297185635556,0.03577054792048856,0.04035105334076755,1.0
1415,1598 days,1.8811950900591927,1.3715666553467944,1.1122298916035784,0.035784551769974665,0.04025262352698843,1.0
1416,1599 days,1.8827454461499162,1.3721317160352777,1.1128715793245239,0.03577054792048856,0.04026003838426205,1.0
1417,1600 days,1.8869838979456464,1.3736753247931792,1.1142318856182503,0.03577054792048856,0.040294396246001445,1.0
1418,1601 days,1.8913169061662356,1.3752515792269557,1.1155942562642391,0.03581329795713779,0.040327691641333104,1.0
1419,1602 days,1.8900558661653952,1.3747930266645214,1.1150331747636455,0.03580583476992819,0.040291179661889595,1.0
1420,1603 days,1.8890680703716856,1.3744337271660958,1.1137747734326866,0.03574549035690139,0.04023241731638859,1.0
1421,1604 days,1.887489676347228,1.373859409236341,1.1121093489596738,0.03577054792048856,0.0401614758377354,1.0
1422,1605 days,1.8861579139567546,1.373374644427643,1.1108548068220259,0.03574549035690139,0.0401051029834184,1.0
1423,1606 days,1.8880715600493623,1.3740711626583837,1.1100999807335665,0.03577054792048856,0.04006184488379179,1.0
1424,1607 days,1.890740035953496,1.3750418306195256,1.1109055698005874,0.035784551769974665,0.040071269335079214,1.0
1425,1608 days,1.8933302492242061,1.375983375344414,1.1119640856593156,0.03580835362918341,0.040091741303390736,1.0
1426,1609 days,1.8933711723947715,1.3759982457818656,1.1126244580250035,0.03580835362918341,0.04009883156182697,1.0
1427,1610 days,1.8896009994993512,1.3746275857479913,1.1119546343386522,0.03580835362918341,0.04005809452695142,1.0
1428,1611 days,1.8865338049061637,1.373511486994617,1.1112882457961193,0.03577054792048856,0.0400155027015431,1.0
1429,1612 days,1.8821303766533075,1.3719075685531106,1.1097837828887376,0.03574549035690139,0.03994461365109669,1.0
1430,1613 days,1.8820463205663773,1.3718769334624652,1.1097585751153178,0.03574549035690139,0.039924608431053124,1.0
1431,1614 days,1.8832457875861017,1.3723140265938047,1.1101863166796715,0.03577054792048856,0.039916678815907096,1.0
1432,1615 days,1.8832131635742255,1.3723021400457793,1.1096698639786655,0.035579458505235965,0.039880551652143596,1.0
1433,1616 days,1.8785905654887807,1.3706168558312644,1.108212441093912,0.03545295303395868,0.03981489785744697,1.0
1434,1617 days,1.875780890051387,1.3695915048113387,1.1067263401710128,0.035360096707062874,0.03975028781311525,1.0
1435,1618 days,1.8757437157698185,1.369577933441474,1.105971346660116,0.03524899751791403,0.039708674246951375,1.0
1436,1619 days,1.866554227779398,1.3662189530889248,1.1030242662059095,0.03522124267482683,0.039589388725273796,1.0
1437,1620 days,1.8567245034396254,1.3626167852480116,1.099529151195446,0.03503732781621795,0.03945129202409314,1.0
1438,1621 days,1.85190287233926,1.360846380874513,1.0989093942851547,0.03500172631775627,0.039414834513563805,1.0
1439,1622 days,1.859572724599735,1.3636615139394874,1.101780911552885,0.03500172631775627,0.03950044408862911,1.0
1440,1623 days,1.8889195670627041,1.374379702652329,1.107113245201457,0.03503732781621795,0.03968048033540707,1.0
1441,1624 days,1.9076721132777297,1.3811850394779586,1.1116818039676581,0.03503732781621795,0.0398275479260239,1.0
1442,1625 days,1.9236844595424265,1.386969523653071,1.11627920159831,0.03522124267482683,0.039973017361882246,1.0
1443,1626 days,1.935708688747938,1.3912974839149024,1.1193327503391421,0.03522124267482683,0.04006081299542263,1.0
1444,1627 days,1.9377174995076176,1.392019216644518,1.1209889705985905,0.03530717393029473,0.04009739648130344,1.0
1445,1628 days,1.9452953749326523,1.394738461121888,1.1243745819393192,0.03530717393029473,0.04019918597490884,1.0
1446,1629 days,1.9547310923800987,1.3981169809354648,1.128056567285545,0.035360096707062874,0.04031341185930059,1.0
1447,1630 days,1.96079176136397,1.4002827433643428,1.1300991713903605,0.035535452409564974,0.04036496259175239,1.0
1448,1631 days,1.9614928514569354,1.400533059751513,1.1299081046970194,0.03530717393029473,0.04033838523943966,1.0
1449,1632 days,1.9682456532695312,1.402941785417175,1.1313355023504172,0.03524899751791403,0.04037265205259469,1.0
